source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
scifact,scifact,test,Target train-best action,hybrid_keyword,1207,The composition of myosin-II isoform switches from the polarizable B isoform to the more homogenous A isoform during hematopoietic differentiation.,1.0,1.0,1.0,0.03,2,14,1.47,composition myosin ii isoform switches polarizable b isoform more homogenous isoform during hematopoietic differentiation,18909530 | 27061085 | 735130 | 25858295 | 344240,18909530,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,1207,The composition of myosin-II isoform switches from the polarizable B isoform to the more homogenous A isoform during hematopoietic differentiation.,1.0,0.25,0.43067655807339306,0.0,1,20,1.125,The composition of myosin-II isoform switches from the polarizable B isoform to the more homogenous A isoform during hematopoietic differentiation.,27061085 | 46277811 | 344240 | 18909530 | 11721676,18909530,
scifact,scifact,test,Transferred source policy,dense_keyword,1207,The composition of myosin-II isoform switches from the polarizable B isoform to the more homogenous A isoform during hematopoietic differentiation.,1.0,1.0,1.0,0.0,1,14,1.5,composition myosin ii isoform switches polarizable b isoform more homogenous isoform during hematopoietic differentiation,18909530 | 735130 | 25858295 | 38380061 | 92499,18909530,0.9694691509764787
scifact,scifact,test,Oracle retrieval action,bm25_keyword,1207,The composition of myosin-II isoform switches from the polarizable B isoform to the more homogenous A isoform during hematopoietic differentiation.,1.0,1.0,1.0,0.0,1,14,1.5,composition myosin ii isoform switches polarizable b isoform more homogenous isoform during hematopoietic differentiation,18909530 | 27061085 | 344240 | 46277811 | 8724666,18909530,
scifact,scifact,test,Vanilla BM25,bm25_keep,1197,The availability of safe places to study is not effective at decreasing homelessness.,0.0,0.0,0.0,0.0,1,13,0.0,The availability of safe places to study is not effective at decreasing homelessness.,2264455 | 55040297 | 154243324 | 38376189 | 31019903,25649714,
scifact,scifact,test,BM25 keyword,bm25_keyword,1197,The availability of safe places to study is not effective at decreasing homelessness.,0.0,0.0,0.0,0.0,1,8,0.0,availability safe places study not effective decreasing homelessness,154243324 | 2264455 | 38376189 | 31019903 | 55040297,25649714,
scifact,scifact,test,Dense original,dense_keep,1197,The availability of safe places to study is not effective at decreasing homelessness.,1.0,0.2,0.38685280723454163,0.0,1,13,1.1,The availability of safe places to study is not effective at decreasing homelessness.,31019903 | 33135135 | 154243324 | 20334484 | 25649714,25649714,
scifact,scifact,test,Dense keyword,dense_keyword,1197,The availability of safe places to study is not effective at decreasing homelessness.,1.0,0.25,0.43067655807339306,0.0,1,8,1.125,availability safe places study not effective decreasing homelessness,33135135 | 154243324 | 31019903 | 25649714 | 20334484,25649714,
scifact,scifact,test,Hybrid original,hybrid_keep,1197,The availability of safe places to study is not effective at decreasing homelessness.,0.0,0.0,0.0,0.03,2,13,-0.03,The availability of safe places to study is not effective at decreasing homelessness.,31019903 | 2264455 | 154243324 | 33135135 | 55040297,25649714,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,1197,The availability of safe places to study is not effective at decreasing homelessness.,0.0,0.0,0.0,0.03,2,8,-0.03,availability safe places study not effective decreasing homelessness,154243324 | 33135135 | 31019903 | 2264455 | 38376189,25649714,
scifact,scifact,test,Target train-best action,hybrid_keyword,1197,The availability of safe places to study is not effective at decreasing homelessness.,0.0,0.0,0.0,0.03,2,8,-0.03,availability safe places study not effective decreasing homelessness,154243324 | 33135135 | 31019903 | 2264455 | 38376189,25649714,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,1197,The availability of safe places to study is not effective at decreasing homelessness.,0.0,0.0,0.0,0.0,1,13,0.0,The availability of safe places to study is not effective at decreasing homelessness.,2264455 | 55040297 | 154243324 | 38376189 | 31019903,25649714,
scifact,scifact,test,Transferred source policy,dense_keep,1197,The availability of safe places to study is not effective at decreasing homelessness.,1.0,0.2,0.38685280723454163,0.0,1,13,1.1,The availability of safe places to study is not effective at decreasing homelessness.,31019903 | 33135135 | 154243324 | 20334484 | 25649714,25649714,0.8034146768993178
scifact,scifact,test,Oracle retrieval action,dense_keyword,1197,The availability of safe places to study is not effective at decreasing homelessness.,1.0,0.25,0.43067655807339306,0.0,1,8,1.125,availability safe places study not effective decreasing homelessness,33135135 | 154243324 | 31019903 | 25649714 | 20334484,25649714,
scifact,scifact,test,Vanilla BM25,bm25_keep,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.0,1,28,1.5,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,16737210 | 21859699 | 41774099 | 21203899 | 11230569,16737210,
scifact,scifact,test,BM25 keyword,bm25_keyword,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.0,1,22,1.5,us health care system can save up 750 million if 7 patients waiting kidney transplants participate optimized national kidney paired donation program,16737210 | 21859699 | 41774099 | 21203899 | 10582939,16737210,
scifact,scifact,test,Dense original,dense_keep,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,0.5,0.6309297535714575,0.0,1,28,1.25,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,41774099 | 16737210 | 21203899 | 21859699 | 7034001,16737210,
scifact,scifact,test,Dense keyword,dense_keyword,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.0,1,22,1.5,us health care system can save up 750 million if 7 patients waiting kidney transplants participate optimized national kidney paired donation program,16737210 | 21859699 | 21203899 | 41774099 | 7034001,16737210,
scifact,scifact,test,Hybrid original,hybrid_keep,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.03,2,28,1.47,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,16737210 | 41774099 | 21859699 | 21203899 | 11230569,16737210,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.03,2,22,1.47,us health care system can save up 750 million if 7 patients waiting kidney transplants participate optimized national kidney paired donation program,16737210 | 21859699 | 21203899 | 41774099 | 10582939,16737210,
scifact,scifact,test,Target train-best action,hybrid_keyword,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.03,2,22,1.47,us health care system can save up 750 million if 7 patients waiting kidney transplants participate optimized national kidney paired donation program,16737210 | 21859699 | 21203899 | 41774099 | 10582939,16737210,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.0,1,28,1.5,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,16737210 | 21859699 | 41774099 | 21203899 | 11230569,16737210,
scifact,scifact,test,Transferred source policy,dense_keyword,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.0,1,22,1.5,us health care system can save up 750 million if 7 patients waiting kidney transplants participate optimized national kidney paired donation program,16737210 | 21859699 | 21203899 | 41774099 | 7034001,16737210,1.4118967781443297
scifact,scifact,test,Oracle retrieval action,bm25_keep,1185,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,1.0,1.0,1.0,0.0,1,28,1.5,The US health care system can save up to $750 million if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,16737210 | 21859699 | 41774099 | 21203899 | 11230569,16737210,
scifact,scifact,test,Vanilla BM25,bm25_keep,452,Gene expression does not vary appreciably across genetically identical cells.,0.5,0.2,0.23719771276929622,0.0,1,10,0.6,Gene expression does not vary appreciably across genetically identical cells.,7042304 | 18264714 | 18747744 | 10666475 | 464511,12804937 | 464511,
scifact,scifact,test,BM25 keyword,bm25_keyword,452,Gene expression does not vary appreciably across genetically identical cells.,0.5,0.3333333333333333,0.3065735963827292,0.0,1,9,0.6666666666666666,gene expression not vary appreciably across genetically identical cells,7042304 | 10666475 | 464511 | 16237005 | 4410181,12804937 | 464511,
scifact,scifact,test,Dense original,dense_keep,452,Gene expression does not vary appreciably across genetically identical cells.,0.0,0.0,0.0,0.0,1,10,0.0,Gene expression does not vary appreciably across genetically identical cells.,9154703 | 22186938 | 4632921 | 8290760 | 25085979,12804937 | 464511,
scifact,scifact,test,Dense keyword,dense_keyword,452,Gene expression does not vary appreciably across genetically identical cells.,0.0,0.0,0.0,0.0,1,9,0.0,gene expression not vary appreciably across genetically identical cells,9154703 | 4632921 | 4378885 | 32181055 | 8290760,12804937 | 464511,
scifact,scifact,test,Hybrid original,hybrid_keep,452,Gene expression does not vary appreciably across genetically identical cells.,0.0,0.0,0.0,0.03,2,10,-0.03,Gene expression does not vary appreciably across genetically identical cells.,7042304 | 9154703 | 18264714 | 22186938 | 18747744,12804937 | 464511,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,452,Gene expression does not vary appreciably across genetically identical cells.,0.0,0.0,0.0,0.03,2,9,-0.03,gene expression not vary appreciably across genetically identical cells,7042304 | 9154703 | 10666475 | 4632921 | 4378885,12804937 | 464511,
scifact,scifact,test,Target train-best action,hybrid_keyword,452,Gene expression does not vary appreciably across genetically identical cells.,0.0,0.0,0.0,0.03,2,9,-0.03,gene expression not vary appreciably across genetically identical cells,7042304 | 9154703 | 10666475 | 4632921 | 4378885,12804937 | 464511,
scifact,scifact,test,Heuristic retrieval router,dense_keep,452,Gene expression does not vary appreciably across genetically identical cells.,0.0,0.0,0.0,0.0,1,10,0.0,Gene expression does not vary appreciably across genetically identical cells.,9154703 | 22186938 | 4632921 | 8290760 | 25085979,12804937 | 464511,
scifact,scifact,test,Transferred source policy,dense_keep,452,Gene expression does not vary appreciably across genetically identical cells.,0.0,0.0,0.0,0.0,1,10,0.0,Gene expression does not vary appreciably across genetically identical cells.,9154703 | 22186938 | 4632921 | 8290760 | 25085979,12804937 | 464511,0.4084690494803894
scifact,scifact,test,Oracle retrieval action,bm25_keyword,452,Gene expression does not vary appreciably across genetically identical cells.,0.5,0.3333333333333333,0.3065735963827292,0.0,1,9,0.6666666666666666,gene expression not vary appreciably across genetically identical cells,7042304 | 10666475 | 464511 | 16237005 | 4410181,12804937 | 464511,
scifact,scifact,test,Vanilla BM25,bm25_keep,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,1.0,0.5,0.6309297535714575,0.0,1,15,1.25,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,54440 | 12471115 | 20649327 | 24234341 | 23117928,12471115,
scifact,scifact,test,BM25 keyword,bm25_keyword,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,1.0,0.5,0.6309297535714575,0.0,1,12,1.25,microarray results culture amplified mixtures serotypes correlate poorly microarray results uncultured mixtures,54440 | 12471115 | 20649327 | 24234341 | 8202880,12471115,
scifact,scifact,test,Dense original,dense_keep,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,0.0,0.0,0.0,0.0,1,15,0.0,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,54440 | 24979644 | 24234341 | 15570962 | 14717213,12471115,
scifact,scifact,test,Dense keyword,dense_keyword,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,0.0,0.0,0.0,0.0,1,12,0.0,microarray results culture amplified mixtures serotypes correlate poorly microarray results uncultured mixtures,24979644 | 54440 | 24234341 | 14717213 | 15570962,12471115,
scifact,scifact,test,Hybrid original,hybrid_keep,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,1.0,0.3333333333333333,0.5,0.03,2,15,1.1366666666666667,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,54440 | 24234341 | 12471115 | 24979644 | 20649327,12471115,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,1.0,0.25,0.43067655807339306,0.03,2,12,1.095,microarray results culture amplified mixtures serotypes correlate poorly microarray results uncultured mixtures,54440 | 24979644 | 24234341 | 12471115 | 20649327,12471115,
scifact,scifact,test,Target train-best action,hybrid_keyword,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,1.0,0.25,0.43067655807339306,0.03,2,12,1.095,microarray results culture amplified mixtures serotypes correlate poorly microarray results uncultured mixtures,54440 | 24979644 | 24234341 | 12471115 | 20649327,12471115,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,1.0,0.5,0.6309297535714575,0.0,1,15,1.25,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,54440 | 12471115 | 20649327 | 24234341 | 23117928,12471115,
scifact,scifact,test,Transferred source policy,hybrid_keyword,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,1.0,0.25,0.43067655807339306,0.03,2,12,1.095,microarray results culture amplified mixtures serotypes correlate poorly microarray results uncultured mixtures,54440 | 24979644 | 24234341 | 12471115 | 20649327,12471115,1.1312701970836745
scifact,scifact,test,Oracle retrieval action,bm25_keep,785,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,1.0,0.5,0.6309297535714575,0.0,1,15,1.25,Microarray results from culture-amplified mixtures of serotypes correlate poorly with microarray results from uncultured mixtures.,54440 | 12471115 | 20649327 | 24234341 | 23117928,12471115,
scifact,scifact,test,Vanilla BM25,bm25_keep,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.0,1,12,1.5,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,3067015 | 11457219 | 8892905 | 38028419 | 45638119,3067015,
scifact,scifact,test,BM25 keyword,bm25_keyword,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.0,1,10,1.5,carriers alcohol aldehyde dehydrogenase deficiency mutation drink less non carries,3067015 | 11457219 | 38028419 | 8906858 | 9394119,3067015,
scifact,scifact,test,Dense original,dense_keep,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.0,1,12,1.5,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,3067015 | 1148122 | 19487477 | 38028419 | 11457219,3067015,
scifact,scifact,test,Dense keyword,dense_keyword,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.0,1,10,1.5,carriers alcohol aldehyde dehydrogenase deficiency mutation drink less non carries,3067015 | 1148122 | 38028419 | 19487477 | 11457219,3067015,
scifact,scifact,test,Hybrid original,hybrid_keep,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.03,2,12,1.47,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,3067015 | 11457219 | 1148122 | 38028419 | 19487477,3067015,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.03,2,10,1.47,carriers alcohol aldehyde dehydrogenase deficiency mutation drink less non carries,3067015 | 11457219 | 38028419 | 1148122 | 19487477,3067015,
scifact,scifact,test,Target train-best action,hybrid_keyword,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.03,2,10,1.47,carriers alcohol aldehyde dehydrogenase deficiency mutation drink less non carries,3067015 | 11457219 | 38028419 | 1148122 | 19487477,3067015,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.0,1,12,1.5,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,3067015 | 11457219 | 8892905 | 38028419 | 45638119,3067015,
scifact,scifact,test,Transferred source policy,hybrid_keyword,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.03,2,10,1.47,carriers alcohol aldehyde dehydrogenase deficiency mutation drink less non carries,3067015 | 11457219 | 38028419 | 1148122 | 19487477,3067015,1.2033403253986692
scifact,scifact,test,Oracle retrieval action,bm25_keep,230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,1.0,1.0,1.0,0.0,1,12,1.5,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,3067015 | 11457219 | 8892905 | 38028419 | 45638119,3067015,
scifact,scifact,test,Vanilla BM25,bm25_keep,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.0,1,13,0.0,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,5572127 | 23901235 | 7948486 | 17934603 | 13905670,14407673,
scifact,scifact,test,BM25 keyword,bm25_keyword,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.0,1,8,0.0,deregulated prolonged activation monocytes deleterious effects inflammatory diseases,14492339 | 5572127 | 36444198 | 7948486 | 52925737,14407673,
scifact,scifact,test,Dense original,dense_keep,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.0,1,13,0.0,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,14492339 | 36444198 | 17934603 | 34469966 | 6853699,14407673,
scifact,scifact,test,Dense keyword,dense_keyword,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.0,1,8,0.0,deregulated prolonged activation monocytes deleterious effects inflammatory diseases,14492339 | 36444198 | 17934603 | 34469966 | 11156883,14407673,
scifact,scifact,test,Hybrid original,hybrid_keep,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.03,2,13,-0.03,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,14492339 | 5572127 | 17934603 | 23901235 | 36444198,14407673,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.03,2,8,-0.03,deregulated prolonged activation monocytes deleterious effects inflammatory diseases,14492339 | 36444198 | 5572127 | 17934603 | 34469966,14407673,
scifact,scifact,test,Target train-best action,hybrid_keyword,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.03,2,8,-0.03,deregulated prolonged activation monocytes deleterious effects inflammatory diseases,14492339 | 36444198 | 5572127 | 17934603 | 34469966,14407673,
scifact,scifact,test,Heuristic retrieval router,dense_keep,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.0,1,13,0.0,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,14492339 | 36444198 | 17934603 | 34469966 | 6853699,14407673,
scifact,scifact,test,Transferred source policy,dense_keep,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.0,1,13,0.0,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,14492339 | 36444198 | 17934603 | 34469966 | 6853699,14407673,0.5571714369953362
scifact,scifact,test,Oracle retrieval action,bm25_keep,1213,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,0.0,0.0,0.0,0.0,1,13,0.0,The deregulated and prolonged activation of monocytes has deleterious effects in inflammatory diseases.,5572127 | 23901235 | 7948486 | 17934603 | 13905670,14407673,
scifact,scifact,test,Vanilla BM25,bm25_keep,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.0,1,14,1.5,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,16927286 | 23342686 | 8698857 | 16242975 | 30261663,16927286,
scifact,scifact,test,BM25 keyword,bm25_keyword,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.0,1,10,1.5,discrimination between initiator elongation trnas depends translation initiation factor if3,16927286 | 23342686 | 8698857 | 16242975 | 30261663,16927286,
scifact,scifact,test,Dense original,dense_keep,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.0,1,14,1.5,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,16927286 | 35448676 | 34498325 | 2479538 | 40447899,16927286,
scifact,scifact,test,Dense keyword,dense_keyword,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.0,1,10,1.5,discrimination between initiator elongation trnas depends translation initiation factor if3,16927286 | 35448676 | 2479538 | 13552682 | 40447899,16927286,
scifact,scifact,test,Hybrid original,hybrid_keep,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.03,2,14,1.47,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,16927286 | 23342686 | 35448676 | 34498325 | 8698857,16927286,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.03,2,10,1.47,discrimination between initiator elongation trnas depends translation initiation factor if3,16927286 | 23342686 | 35448676 | 2479538 | 8698857,16927286,
scifact,scifact,test,Target train-best action,hybrid_keyword,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.03,2,10,1.47,discrimination between initiator elongation trnas depends translation initiation factor if3,16927286 | 23342686 | 35448676 | 2479538 | 8698857,16927286,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.0,1,14,1.5,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,16927286 | 23342686 | 8698857 | 16242975 | 30261663,16927286,
scifact,scifact,test,Transferred source policy,hybrid_keyword,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.03,2,10,1.47,discrimination between initiator elongation trnas depends translation initiation factor if3,16927286 | 23342686 | 35448676 | 2479538 | 8698857,16927286,1.2192697641030132
scifact,scifact,test,Oracle retrieval action,bm25_keep,350,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,1.0,1.0,1.0,0.0,1,14,1.5,Discrimination between the initiator and elongation tRNAs depends on the translation initiation factor IF3.,16927286 | 23342686 | 8698857 | 16242975 | 30261663,16927286,
scifact,scifact,test,Vanilla BM25,bm25_keep,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.0,1,15,1.5,Articles published in open access format are more likely to be cited than traditional journals.,27768226 | 10577574 | 2107238 | 97566194 | 4688277,27768226,
scifact,scifact,test,BM25 keyword,bm25_keyword,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.0,1,11,1.5,articles published open access format more likely cited than traditional journals,27768226 | 10577574 | 2107238 | 4688277 | 4857085,27768226,
scifact,scifact,test,Dense original,dense_keep,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.0,1,15,1.5,Articles published in open access format are more likely to be cited than traditional journals.,27768226 | 4688277 | 14361849 | 8042158 | 7547329,27768226,
scifact,scifact,test,Dense keyword,dense_keyword,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.0,1,11,1.5,articles published open access format more likely cited than traditional journals,27768226 | 14361849 | 4688277 | 7547329 | 8042158,27768226,
scifact,scifact,test,Hybrid original,hybrid_keep,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.03,2,15,1.47,Articles published in open access format are more likely to be cited than traditional journals.,27768226 | 4688277 | 10577574 | 14361849 | 2107238,27768226,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.03,2,11,1.47,articles published open access format more likely cited than traditional journals,27768226 | 4688277 | 10577574 | 14361849 | 2107238,27768226,
scifact,scifact,test,Target train-best action,hybrid_keyword,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.03,2,11,1.47,articles published open access format more likely cited than traditional journals,27768226 | 4688277 | 10577574 | 14361849 | 2107238,27768226,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.0,1,15,1.5,Articles published in open access format are more likely to be cited than traditional journals.,27768226 | 10577574 | 2107238 | 97566194 | 4688277,27768226,
scifact,scifact,test,Transferred source policy,bm25_keep,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.0,1,15,1.5,Articles published in open access format are more likely to be cited than traditional journals.,27768226 | 10577574 | 2107238 | 97566194 | 4688277,27768226,1.5003936629271373
scifact,scifact,test,Oracle retrieval action,bm25_keep,130,Articles published in open access format are more likely to be cited than traditional journals.,1.0,1.0,1.0,0.0,1,15,1.5,Articles published in open access format are more likely to be cited than traditional journals.,27768226 | 10577574 | 2107238 | 97566194 | 4688277,27768226,
scifact,scifact,test,Vanilla BM25,bm25_keep,593,Incidence of heart failure decreased by 10% in women since 1979.,1.0,1.0,1.0,0.0,1,11,1.5,Incidence of heart failure decreased by 10% in women since 1979.,19675911 | 36355784 | 20945963 | 31889025 | 6993046,19675911,
scifact,scifact,test,BM25 keyword,bm25_keyword,593,Incidence of heart failure decreased by 10% in women since 1979.,1.0,1.0,1.0,0.0,1,8,1.5,incidence heart failure decreased 10 women since 1979,19675911 | 31889025 | 36355784 | 20945963 | 24408040,19675911,
scifact,scifact,test,Dense original,dense_keep,593,Incidence of heart failure decreased by 10% in women since 1979.,1.0,1.0,1.0,0.0,1,11,1.5,Incidence of heart failure decreased by 10% in women since 1979.,19675911 | 20945963 | 33533307 | 13481731 | 31889025,19675911,
scifact,scifact,test,Dense keyword,dense_keyword,593,Incidence of heart failure decreased by 10% in women since 1979.,1.0,1.0,1.0,0.0,1,8,1.5,incidence heart failure decreased 10 women since 1979,19675911 | 20945963 | 13481731 | 33533307 | 31889025,19675911,
scifact,scifact,test,Hybrid original,hybrid_keep,593,Incidence of heart failure decreased by 10% in women since 1979.,1.0,1.0,1.0,0.03,2,11,1.47,Incidence of heart failure decreased by 10% in women since 1979.,19675911 | 20945963 | 36355784 | 31889025 | 33533307,19675911,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,593,Incidence of heart failure decreased by 10% in women since 1979.,1.0,1.0,1.0,0.03,2,8,1.47,incidence heart failure decreased 10 women since 1979,19675911 | 20945963 | 31889025 | 13481731 | 36355784,19675911,
scifact,scifact,test,Target train-best action,hybrid_keyword,593,Incidence of heart failure decreased by 10% in women since 1979.,1.0,1.0,1.0,0.03,2,8,1.47,incidence heart failure decreased 10 women since 1979,19675911 | 20945963 | 31889025 | 13481731 | 36355784,19675911,
