source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.0,1,11,1.5,lupus prone mice infected curliproducing bacteria higher autoantibody titers compared controls,1834762 | 12670680 | 1996292 | 5800138 | 13106686,1834762,
nfcorpus,scifact,test,Dense original,dense_keep,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.0,1,13,1.5,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1834762 | 14853989 | 9784254 | 5448119 | 12670680,1834762,
nfcorpus,scifact,test,Dense keyword,dense_keyword,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.0,1,11,1.5,lupus prone mice infected curliproducing bacteria higher autoantibody titers compared controls,1834762 | 14853989 | 5448119 | 12670680 | 9784254,1834762,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.03,2,13,1.47,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1834762 | 12670680 | 14853989 | 1996292 | 9784254,1834762,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.03,2,11,1.47,lupus prone mice infected curliproducing bacteria higher autoantibody titers compared controls,1834762 | 12670680 | 14853989 | 1996292 | 5448119,1834762,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.03,2,11,1.47,lupus prone mice infected curliproducing bacteria higher autoantibody titers compared controls,1834762 | 12670680 | 14853989 | 1996292 | 5448119,1834762,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.0,1,13,1.5,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1834762 | 12670680 | 1996292 | 13106686 | 5800138,1834762,
nfcorpus,scifact,test,Transferred source policy,dense_keep,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.0,1,13,1.5,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1834762 | 14853989 | 9784254 | 5448119 | 12670680,1834762,0.6074841973714874
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1.0,1.0,1.0,0.0,1,13,1.5,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,1834762 | 12670680 | 1996292 | 13106686 | 5800138,1834762,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.0,1,10,0.0,Transferred UCB T cells acquire a memory-like phenotype in recipients.,27243019 | 43587663 | 18834078 | 13398997 | 26105746,27910499,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.0,1,9,0.0,transferred ucb t cells acquire memory like phenotype recipients,43587663 | 27243019 | 18834078 | 13398997 | 26105746,27910499,
nfcorpus,scifact,test,Dense original,dense_keep,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.0,1,10,0.0,Transferred UCB T cells acquire a memory-like phenotype in recipients.,37311371 | 3155731 | 991137 | 11666252 | 5508750,27910499,
nfcorpus,scifact,test,Dense keyword,dense_keyword,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.0,1,9,0.0,transferred ucb t cells acquire memory like phenotype recipients,37311371 | 3155731 | 991137 | 11666252 | 22198971,27910499,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.03,2,10,-0.03,Transferred UCB T cells acquire a memory-like phenotype in recipients.,27243019 | 37311371 | 3155731 | 43587663 | 18834078,27910499,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.03,2,9,-0.03,transferred ucb t cells acquire memory like phenotype recipients,37311371 | 43587663 | 27243019 | 3155731 | 18834078,27910499,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.03,2,9,-0.03,transferred ucb t cells acquire memory like phenotype recipients,37311371 | 43587663 | 27243019 | 3155731 | 18834078,27910499,
nfcorpus,scifact,test,Heuristic retrieval router,dense_keep,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.0,1,10,0.0,Transferred UCB T cells acquire a memory-like phenotype in recipients.,37311371 | 3155731 | 991137 | 11666252 | 5508750,27910499,
nfcorpus,scifact,test,Transferred source policy,dense_keep,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.0,1,10,0.0,Transferred UCB T cells acquire a memory-like phenotype in recipients.,37311371 | 3155731 | 991137 | 11666252 | 5508750,27910499,0.4299730767598623
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,0.0,0.0,0.0,0.0,1,10,0.0,Transferred UCB T cells acquire a memory-like phenotype in recipients.,27243019 | 43587663 | 18834078 | 13398997 | 26105746,27910499,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.0,1,7,1.5,Peroxynitrite is required for nitration of TCR/CD8.,5483793 | 34905328 | 20344442 | 20457190 | 24069089,5483793,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.0,1,5,1.5,peroxynitrite required nitration tcr cd8,5483793 | 23100962 | 20457190 | 18758057 | 34905328,5483793,
nfcorpus,scifact,test,Dense original,dense_keep,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.0,1,7,1.5,Peroxynitrite is required for nitration of TCR/CD8.,5483793 | 20381484 | 95764370 | 24552097 | 23100962,5483793,
nfcorpus,scifact,test,Dense keyword,dense_keyword,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.0,1,5,1.5,peroxynitrite required nitration tcr cd8,5483793 | 23100962 | 37912677 | 95764370 | 20381484,5483793,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.03,2,7,1.47,Peroxynitrite is required for nitration of TCR/CD8.,5483793 | 20381484 | 34905328 | 20344442 | 95764370,5483793,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.03,2,5,1.47,peroxynitrite required nitration tcr cd8,5483793 | 23100962 | 20457190 | 37912677 | 18758057,5483793,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.03,2,5,1.47,peroxynitrite required nitration tcr cd8,5483793 | 23100962 | 20457190 | 37912677 | 18758057,5483793,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.0,1,7,1.5,Peroxynitrite is required for nitration of TCR/CD8.,5483793 | 34905328 | 20344442 | 20457190 | 24069089,5483793,
nfcorpus,scifact,test,Transferred source policy,bm25_keyword,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.0,1,5,1.5,peroxynitrite required nitration tcr cd8,5483793 | 23100962 | 20457190 | 18758057 | 34905328,5483793,0.7053455643552216
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,936,Peroxynitrite is required for nitration of TCR/CD8.,1.0,1.0,1.0,0.0,1,7,1.5,Peroxynitrite is required for nitration of TCR/CD8.,5483793 | 34905328 | 20344442 | 20457190 | 24069089,5483793,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,0.0,0.0,0.0,0.0,1,19,0.0,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,4462079 | 22023404 | 36960449 | 3150030 | 25599283,16256507,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,0.0,0.0,0.0,0.0,1,17,0.0,high dietary calcium intakes unnecessary prevention secondary hyperparathyroidism subjects 25 oh d levels above 75 nmol liter,4462079 | 22023404 | 36960449 | 3150030 | 25599283,16256507,
nfcorpus,scifact,test,Dense original,dense_keep,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,1.0,1.0,1.0,0.0,1,19,1.5,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,16256507 | 26409363 | 3034412 | 25259746 | 9555784,16256507,
nfcorpus,scifact,test,Dense keyword,dense_keyword,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,1.0,1.0,1.0,0.0,1,17,1.5,high dietary calcium intakes unnecessary prevention secondary hyperparathyroidism subjects 25 oh d levels above 75 nmol liter,16256507 | 26409363 | 3034412 | 25259746 | 9555784,16256507,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,1.0,1.0,1.0,0.03,2,19,1.47,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,16256507 | 4462079 | 22023404 | 26409363 | 3034412,16256507,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,1.0,1.0,1.0,0.03,2,17,1.47,high dietary calcium intakes unnecessary prevention secondary hyperparathyroidism subjects 25 oh d levels above 75 nmol liter,16256507 | 4462079 | 22023404 | 26409363 | 3034412,16256507,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,1.0,1.0,1.0,0.03,2,17,1.47,high dietary calcium intakes unnecessary prevention secondary hyperparathyroidism subjects 25 oh d levels above 75 nmol liter,16256507 | 4462079 | 22023404 | 26409363 | 3034412,16256507,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keyword,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,0.0,0.0,0.0,0.0,1,17,0.0,high dietary calcium intakes unnecessary prevention secondary hyperparathyroidism subjects 25 oh d levels above 75 nmol liter,4462079 | 22023404 | 36960449 | 3150030 | 25599283,16256507,
nfcorpus,scifact,test,Transferred source policy,dense_keep,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,1.0,1.0,1.0,0.0,1,19,1.5,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,16256507 | 26409363 | 3034412 | 25259746 | 9555784,16256507,0.37589611097475006
nfcorpus,scifact,test,Oracle retrieval action,dense_keep,514,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,1.0,1.0,1.0,0.0,1,19,1.5,High dietary calcium intakes are unnecessary for prevention of secondary hyperparathyroidism in subjects with 25(OH)D levels above 75 nmol/liter.,16256507 | 26409363 | 3034412 | 25259746 | 9555784,16256507,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,1.0,1.0,1.0,0.0,1,11,1.5,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,5373138 | 24995939 | 8494570 | 140874 | 26064942,5373138,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,1.0,1.0,1.0,0.0,1,10,1.5,recurrent mutations occur frequently within ctcf anchor sites adjacent oncogenes,5373138 | 24995939 | 8494570 | 140874 | 14530534,5373138,
nfcorpus,scifact,test,Dense original,dense_keep,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,0.0,0.0,0.0,0.0,1,11,0.0,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,8494570 | 36713289 | 4926049 | 6078882 | 39462488,5373138,
nfcorpus,scifact,test,Dense keyword,dense_keyword,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,0.0,0.0,0.0,0.0,1,10,0.0,recurrent mutations occur frequently within ctcf anchor sites adjacent oncogenes,8494570 | 36713289 | 36082224 | 39462488 | 4926049,5373138,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,1.0,0.5,0.6309297535714575,0.03,2,11,1.22,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,8494570 | 5373138 | 24995939 | 36713289 | 4926049,5373138,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,1.0,0.5,0.6309297535714575,0.03,2,10,1.22,recurrent mutations occur frequently within ctcf anchor sites adjacent oncogenes,8494570 | 5373138 | 24995939 | 36713289 | 36082224,5373138,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,1.0,0.5,0.6309297535714575,0.03,2,10,1.22,recurrent mutations occur frequently within ctcf anchor sites adjacent oncogenes,8494570 | 5373138 | 24995939 | 36713289 | 36082224,5373138,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,1.0,1.0,1.0,0.0,1,11,1.5,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,5373138 | 24995939 | 8494570 | 140874 | 26064942,5373138,
nfcorpus,scifact,test,Transferred source policy,dense_keep,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,0.0,0.0,0.0,0.0,1,11,0.0,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,8494570 | 36713289 | 4926049 | 6078882 | 39462488,5373138,0.4412984535322185
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,1024,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,1.0,1.0,1.0,0.0,1,11,1.5,Recurrent mutations occur frequently within CTCF anchor sites adjacent to oncogenes.,5373138 | 24995939 | 8494570 | 140874 | 26064942,5373138,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.0,1,15,1.5,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,13905670 | 2844490 | 6957332 | 4427060 | 12443371,13905670,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.0,1,11,1.5,minor g allele foxo3 related more severe symptoms crohn s disease,13905670 | 6957332 | 12443371 | 2844490 | 4427060,13905670,
nfcorpus,scifact,test,Dense original,dense_keep,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.0,1,15,1.5,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,13905670 | 4427060 | 5922085 | 1265945 | 2844490,13905670,
nfcorpus,scifact,test,Dense keyword,dense_keyword,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.0,1,11,1.5,minor g allele foxo3 related more severe symptoms crohn s disease,13905670 | 5922085 | 4427060 | 1265945 | 2844490,13905670,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.03,2,15,1.47,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,13905670 | 4427060 | 2844490 | 5922085 | 6957332,13905670,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.03,2,11,1.47,minor g allele foxo3 related more severe symptoms crohn s disease,13905670 | 4427060 | 5922085 | 6957332 | 2844490,13905670,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.03,2,11,1.47,minor g allele foxo3 related more severe symptoms crohn s disease,13905670 | 4427060 | 5922085 | 6957332 | 2844490,13905670,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.0,1,15,1.5,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,13905670 | 2844490 | 6957332 | 4427060 | 12443371,13905670,
nfcorpus,scifact,test,Transferred source policy,dense_keep,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.0,1,15,1.5,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,13905670 | 4427060 | 5922085 | 1265945 | 2844490,13905670,0.5694428598774809
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,1232,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,1.0,1.0,1.0,0.0,1,15,1.5,The minor G allele of FOXO3 is related to more severe symptoms of Crohn's Disease.,13905670 | 2844490 | 6957332 | 4427060 | 12443371,13905670,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.0,1,13,0.0,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,22517564 | 11233339 | 2844490 | 29347970 | 18546584,40096222,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.0,1,10,0.0,immune responses result development inflammatory th17 cells anti inflammatory itregs,22517564 | 11233339 | 19005293 | 2844490 | 51952430,40096222,
nfcorpus,scifact,test,Dense original,dense_keep,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.0,1,13,0.0,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,11233339 | 1855679 | 45096063 | 13798951 | 39084565,40096222,
nfcorpus,scifact,test,Dense keyword,dense_keyword,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.0,1,10,0.0,immune responses result development inflammatory th17 cells anti inflammatory itregs,11233339 | 1855679 | 45096063 | 13798951 | 39084565,40096222,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.03,2,13,-0.03,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,11233339 | 22517564 | 1855679 | 2844490 | 45096063,40096222,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.03,2,10,-0.03,immune responses result development inflammatory th17 cells anti inflammatory itregs,11233339 | 22517564 | 1855679 | 19005293 | 45096063,40096222,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.03,2,10,-0.03,immune responses result development inflammatory th17 cells anti inflammatory itregs,11233339 | 22517564 | 1855679 | 19005293 | 45096063,40096222,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.0,1,13,0.0,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,22517564 | 11233339 | 2844490 | 29347970 | 18546584,40096222,
nfcorpus,scifact,test,Transferred source policy,dense_keep,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.0,1,13,0.0,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,11233339 | 1855679 | 45096063 | 13798951 | 39084565,40096222,0.4058395689301678
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,560,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,0.0,0.0,0.0,0.0,1,13,0.0,Immune responses result in the development of inflammatory Th17 cells and anti-inflammatory iTregs.,22517564 | 11233339 | 2844490 | 29347970 | 18546584,40096222,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.0,1,10,1.5,ALDH1 expression is associated with poorer prognosis in breast cancer.,45638119 | 25973484 | 10024681 | 21439640 | 7821634,45638119,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.0,1,7,1.5,aldh1 expression associated poorer prognosis breast cancer,45638119 | 25973484 | 7821634 | 21439640 | 10024681,45638119,
nfcorpus,scifact,test,Dense original,dense_keep,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.0,1,10,1.5,ALDH1 expression is associated with poorer prognosis in breast cancer.,45638119 | 32001951 | 17648235 | 29366489 | 7821634,45638119,
nfcorpus,scifact,test,Dense keyword,dense_keyword,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.0,1,7,1.5,aldh1 expression associated poorer prognosis breast cancer,45638119 | 32001951 | 17648235 | 29366489 | 7821634,45638119,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.03,2,10,1.47,ALDH1 expression is associated with poorer prognosis in breast cancer.,45638119 | 25973484 | 32001951 | 7821634 | 10024681,45638119,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.03,2,7,1.47,aldh1 expression associated poorer prognosis breast cancer,45638119 | 7821634 | 25973484 | 32001951 | 17648235,45638119,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.03,2,7,1.47,aldh1 expression associated poorer prognosis breast cancer,45638119 | 7821634 | 25973484 | 32001951 | 17648235,45638119,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.0,1,10,1.5,ALDH1 expression is associated with poorer prognosis in breast cancer.,45638119 | 25973484 | 10024681 | 21439640 | 7821634,45638119,
nfcorpus,scifact,test,Transferred source policy,bm25_keyword,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.0,1,7,1.5,aldh1 expression associated poorer prognosis breast cancer,45638119 | 25973484 | 7821634 | 21439640 | 10024681,45638119,0.5749529325006357
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,53,ALDH1 expression is associated with poorer prognosis in breast cancer.,1.0,1.0,1.0,0.0,1,10,1.5,ALDH1 expression is associated with poorer prognosis in breast cancer.,45638119 | 25973484 | 10024681 | 21439640 | 7821634,45638119,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.0,1,13,0.0,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,14853989 | 52925737 | 9878167 | 29399239 | 43054703,1049501,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.0,1,11,0.0,immune complex triggered cell death leads extracellular release neutrophil protein hmgb1,52925737 | 14853989 | 9878167 | 29399239 | 43054703,1049501,
nfcorpus,scifact,test,Dense original,dense_keep,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.0,1,13,0.0,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,9878167 | 29399239 | 381602 | 31624828 | 36345578,1049501,
nfcorpus,scifact,test,Dense keyword,dense_keyword,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.0,1,11,0.0,immune complex triggered cell death leads extracellular release neutrophil protein hmgb1,9878167 | 29399239 | 381602 | 31624828 | 36345578,1049501,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.03,2,13,-0.03,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,9878167 | 14853989 | 29399239 | 52925737 | 381602,1049501,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.03,2,11,-0.03,immune complex triggered cell death leads extracellular release neutrophil protein hmgb1,9878167 | 52925737 | 29399239 | 14853989 | 381602,1049501,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.03,2,11,-0.03,immune complex triggered cell death leads extracellular release neutrophil protein hmgb1,9878167 | 52925737 | 29399239 | 14853989 | 381602,1049501,
nfcorpus,scifact,test,Heuristic retrieval router,hybrid_keyword,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.03,2,11,-0.03,immune complex triggered cell death leads extracellular release neutrophil protein hmgb1,9878167 | 52925737 | 29399239 | 14853989 | 381602,1049501,
nfcorpus,scifact,test,Transferred source policy,dense_keep,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.0,1,13,0.0,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,9878167 | 29399239 | 381602 | 31624828 | 36345578,1049501,0.44123162522180515
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,554,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,0.0,0.0,0.0,0.0,1,13,0.0,Immune complex triggered cell death leads to extracellular release of neutrophil protein HMGB1.,14853989 | 52925737 | 9878167 | 29399239 | 43054703,1049501,
